time;sender_id;receiver_id;SelfOrOther;lEye_lEye.x;lEye_lEye.y;lEye_rEye.x;lEye_rEye.y;rEye_lEye.x;rEye_lEye.y;rEye_rEye.x;rEye_rEye.y;
8.516917;0;1;SelfAtOther;83.5325;-36.22103;85.6404;-36.22427;84.20757;-37.01691;86.27495;-37.01997;
8.516917;1;0;OtherAtSelf;26.1128;-76.53812;27.94952;-76.53592;16.90001;-77.44297;18.69693;-77.44115;
8.534577;0;1;SelfAtOther;83.44905;-36.24885;85.55702;-36.25206;84.12302;-37.04498;86.19048;-37.04801;
8.534577;1;0;OtherAtSelf;26.10817;-76.53716;27.94489;-76.53499;16.89605;-77.44194;18.69294;-77.44014;
8.550014;0;1;SelfAtOther;83.39191;-36.18153;85.49981;-36.18481;84.06501;-36.97458;86.13239;-36.97769;
8.550014;1;0;OtherAtSelf;26.76614;-76.28889;28.60238;-76.28667;17.74479;-77.14912;19.54116;-77.14726;
8.567399;0;1;SelfAtOther;83.38551;-36.20193;85.49397;-36.20525;84.05826;-36.99538;86.12599;-36.99851;
8.567399;1;0;OtherAtSelf;27.03316;-76.27557;28.86916;-76.27332;18.02623;-77.13979;19.82205;-77.13797;
8.583331;0;1;SelfAtOther;83.38558;-36.20195;85.49404;-36.20527;84.05831;-36.9954;86.12606;-36.99854;
8.583331;1;0;OtherAtSelf;26.44942;-76.1927;28.28551;-76.19049;17.62098;-77.11951;19.41685;-77.11781;
8.600843;0;1;SelfAtOther;83.38285;-36.20195;85.49131;-36.20528;84.05563;-36.99536;86.12337;-36.99849;
8.600843;1;0;OtherAtSelf;26.44682;-76.1927;28.28295;-76.19056;17.61842;-77.11961;19.41435;-77.11784;
8.616834;0;1;SelfAtOther;83.38233;-36.20185;85.49081;-36.2052;84.05512;-36.99532;86.12289;-36.99848;
8.616834;1;0;OtherAtSelf;26.44798;-76.1933;28.28415;-76.19106;17.61918;-77.12019;19.41518;-77.11839;
8.640086;0;1;SelfAtOther;83.38234;-36.20187;85.49082;-36.20522;84.05513;-36.99532;86.12289;-36.99848;
8.640086;1;0;OtherAtSelf;26.448;-76.19334;28.28417;-76.19112;17.6192;-77.12019;19.41519;-77.11837;
8.650664;0;1;SelfAtOther;83.4972;-35.92698;85.60536;-35.93052;84.17191;-36.70943;86.23918;-36.71277;
8.650664;1;0;OtherAtSelf;26.4733;-76.1982;28.30687;-76.19583;17.64157;-77.12539;19.4349;-77.12344;
8.6686;0;1;SelfAtOther;83.90408;-35.09914;86.01134;-35.10314;84.58566;-35.84804;86.65141;-35.85182;
8.6686;1;0;OtherAtSelf;27.51275;-75.62313;29.33608;-75.62024;19.23249;-76.71035;21.01521;-76.70795;
8.683594;0;1;SelfAtOther;83.38972;-34.88501;85.49752;-34.88911;84.06481;-35.61917;86.13062;-35.62304;
8.683594;1;0;OtherAtSelf;31.08622;-74.70177;32.90366;-74.69877;23.30876;-75.89572;25.08493;-75.89325;
8.705107;0;1;SelfAtOther;83.49179;-34.47731;85.60395;-34.48227;84.16822;-35.19374;86.23769;-35.19838;
8.705107;1;0;OtherAtSelf;32.0994;-74.59871;33.91008;-74.59553;24.42865;-75.81863;26.19686;-75.81607;
8.71801;0;1;SelfAtOther;83.48467;-34.15883;85.59654;-34.1639;84.16169;-34.86055;86.23051;-34.86528;
8.71801;1;0;OtherAtSelf;33.83658;-73.89002;35.64081;-73.88667;26.78646;-75.0561;28.54782;-75.05341;
8.738926;0;1;SelfAtOther;83.60418;-33.78101;85.71664;-33.78616;84.28273;-34.46656;86.3512;-34.47133;
8.738926;1;0;OtherAtSelf;34.28106;-73.70669;36.07789;-73.70341;27.32697;-74.86935;29.07975;-74.86683;
8.75281;0;1;SelfAtOther;83.00207;-33.87408;85.11494;-33.8793;83.6731;-34.55891;85.742;-34.56375;
8.75281;1;0;OtherAtSelf;38.24831;-72.5137;40.04446;-72.51044;32.51151;-73.89594;34.26356;-73.89341;
8.772075;0;1;SelfAtOther;83.04559;-33.87407;85.15606;-33.87925;83.71617;-34.55889;85.78173;-34.56369;
8.772075;1;0;OtherAtSelf;39.05736;-72.52459;40.85296;-72.5213;33.31024;-73.90547;35.06086;-73.90288;
8.785487;0;1;SelfAtOther;83.19539;-33.78698;85.30569;-33.79216;83.86792;-34.46902;85.93324;-34.47382;
8.785487;1;0;OtherAtSelf;40.28979;-71.74737;42.08353;-71.744;34.71981;-73.19907;36.46849;-73.1964;
8.804106;0;1;SelfAtOther;83.2957;-33.67287;85.40253;-33.67774;83.96976;-34.35056;86.0311;-34.3551;
8.804106;1;0;OtherAtSelf;40.06593;-71.93085;41.85769;-71.92745;34.74789;-73.33563;36.49423;-73.33282;
8.817092;0;1;SelfAtOther;83.32136;-33.56717;85.4281;-33.57207;83.99606;-34.24046;86.05721;-34.24504;
8.817092;1;0;OtherAtSelf;40.069;-71.93178;41.85876;-71.92833;34.75077;-73.33659;36.49503;-73.33375;
8.835132;0;1;SelfAtOther;83.27783;-33.5051;85.38454;-33.51002;83.9521;-34.1753;86.01313;-34.17989;
8.835132;1;0;OtherAtSelf;41.57013;-71.54944;43.3582;-71.54591;36.44507;-72.93037;38.18755;-72.92748;
8.850739;0;1;SelfAtOther;83.24324;-33.47819;85.35008;-33.48322;83.91656;-34.14682;85.97749;-34.1515;
8.850739;1;0;OtherAtSelf;41.81042;-71.53186;43.5975;-71.52834;36.69499;-72.91485;38.4362;-72.912;
8.869909;0;1;SelfAtOther;83.25374;-33.44332;85.36053;-33.44836;83.92724;-34.11049;85.98809;-34.11517;
8.869909;1;0;OtherAtSelf;43.31572;-71.11316;45.10174;-71.10961;38.60165;-72.54712;40.34174;-72.54422;
8.885827;0;1;SelfAtOther;83.20727;-33.45127;85.31441;-33.4565;83.87974;-34.11832;85.94057;-34.12318;
8.885827;1;0;OtherAtSelf;43.76132;-71.00649;45.54712;-71.00296;39.05294;-72.42238;40.79239;-72.41953;
8.903445;0;1;SelfAtOther;83.20786;-33.45119;85.31518;-33.45653;83.88041;-34.11826;85.94128;-34.12321;
8.903445;1;0;OtherAtSelf;43.33586;-71.00605;45.12181;-71.00246;38.60601;-72.42144;40.34541;-72.4186;
8.923515;0;1;SelfAtOther;83.42728;-33.32279;85.53437;-33.32813;84.10272;-33.98582;86.16324;-33.99078;
8.923515;1;0;OtherAtSelf;43.34844;-71.00762;45.13218;-71.00397;38.61838;-72.42313;40.35546;-72.42024;
8.937819;0;1;SelfAtOther;83.42963;-33.3299;85.53676;-33.33519;84.1049;-33.99273;86.16541;-33.99763;
8.937819;1;0;OtherAtSelf;43.34579;-71.00655;45.12861;-71.00296;38.61573;-72.42202;40.35183;-72.41914;
8.955168;0;1;SelfAtOther;83.66447;-33.22191;85.77139;-33.22716;84.34251;-33.8816;86.40268;-33.88647;
8.955168;1;0;OtherAtSelf;43.35791;-71.00731;45.13818;-71.00367;38.62765;-72.42281;40.36111;-72.41992;
8.968216;0;1;SelfAtOther;83.69801;-33.17285;85.8049;-33.17807;84.3764;-33.8305;86.43644;-33.83534;
8.968216;1;0;OtherAtSelf;44.64313;-70.69116;46.42149;-70.68748;39.6878;-72.12055;41.41933;-72.11762;
8.985967;0;1;SelfAtOther;83.66565;-33.20036;85.77268;-33.20564;84.34297;-33.85876;86.40296;-33.86363;
8.985967;1;0;OtherAtSelf;45.93909;-70.53476;47.71673;-70.53113;41.78175;-72.14765;43.51221;-72.14479;
9.002561;0;1;SelfAtOther;83.6395;-33.18642;85.7428;-33.19133;84.31623;-33.84436;86.37227;-33.84893;
9.002561;1;0;OtherAtSelf;47.23244;-70.2372;49.00963;-70.23356;43.06569;-71.94331;44.79567;-71.94029;
9.019421;0;1;SelfAtOther;83.64881;-33.18645;85.75217;-33.19143;84.32542;-33.84438;86.38133;-33.84901;
9.019421;1;0;OtherAtSelf;47.24129;-70.23705;49.01837;-70.23341;43.31295;-71.87359;45.04257;-71.87061;
9.035592;0;1;SelfAtOther;83.64154;-33.1865;85.74495;-33.19147;84.3183;-33.84443;86.37428;-33.84904;
9.035592;1;0;OtherAtSelf;47.67503;-70.39541;49.45221;-70.39178;43.49921;-71.82972;45.22897;-71.82674;
9.053226;0;1;SelfAtOther;83.64087;-33.18641;85.74429;-33.19141;84.31764;-33.84435;86.37363;-33.84899;
9.053226;1;0;OtherAtSelf;47.8759;-70.31718;49.65305;-70.31355;43.50045;-71.83022;45.23022;-71.82724;
9.070013;0;1;SelfAtOther;83.63889;-33.18647;85.74232;-33.19143;84.31571;-33.84441;86.37172;-33.84903;
9.070013;1;0;OtherAtSelf;47.87226;-70.31681;49.64944;-70.31319;43.49683;-71.82977;45.22665;-71.82678;
9.087298;0;1;SelfAtOther;83.63889;-33.18647;85.74232;-33.19143;84.31571;-33.84441;86.37172;-33.84903;
9.087298;1;0;OtherAtSelf;47.87226;-70.31681;49.64944;-70.31319;43.49683;-71.82977;45.22665;-71.82678;
9.104324;0;1;SelfAtOther;83.63889;-33.18647;85.74232;-33.19143;84.31571;-33.84441;86.37172;-33.84903;
9.104324;1;0;OtherAtSelf;47.87226;-70.31681;49.64944;-70.31319;43.49683;-71.82977;45.22665;-71.82678;
9.124045;0;1;SelfAtOther;83.63889;-33.18647;85.74232;-33.19143;84.31571;-33.84441;86.37172;-33.84903;
9.124045;1;0;OtherAtSelf;47.87226;-70.31678;49.64945;-70.31316;43.49687;-71.82978;45.22668;-71.82681;
9.137548;0;1;SelfAtOther;83.63889;-33.18647;85.74232;-33.19144;84.31571;-33.84441;86.37172;-33.84903;
9.137548;1;0;OtherAtSelf;47.87233;-70.3168;49.64952;-70.31319;43.4968;-71.82977;45.22661;-71.82681;
9.155557;0;1;SelfAtOther;83.63889;-33.18647;85.74234;-33.19143;84.31571;-33.84441;86.37173;-33.84903;
9.155557;1;0;OtherAtSelf;47.87231;-70.31681;49.64951;-70.31316;43.49682;-71.82978;45.22663;-71.82678;
9.172799;0;1;SelfAtOther;83.63889;-33.18647;85.74232;-33.19143;84.31571;-33.84441;86.37172;-33.84903;
9.172799;1;0;OtherAtSelf;47.87233;-70.3168;49.64952;-70.31319;43.49681;-71.82976;45.22662;-71.82681;
9.190786;0;1;SelfAtOther;83.63889;-33.18647;85.74232;-33.19143;84.31571;-33.84441;86.37172;-33.84903;
9.190786;1;0;OtherAtSelf;47.87233;-70.3168;49.64952;-70.31319;43.49681;-71.82976;45.22662;-71.82681;
9.205901;0;1;SelfAtOther;83.63889;-33.18647;85.74232;-33.19143;84.31571;-33.84441;86.37172;-33.84903;
9.205901;1;0;OtherAtSelf;47.87231;-70.31681;49.64951;-70.31316;43.49681;-71.82976;45.22662;-71.82681;
9.227695;0;1;SelfAtOther;83.63889;-33.18647;85.74232;-33.19143;84.31571;-33.84441;86.37172;-33.84903;
9.227695;1;0;OtherAtSelf;47.87231;-70.31681;49.64951;-70.31316;43.49681;-71.82976;45.22662;-71.82681;
9.238314;0;1;SelfAtOther;83.63889;-33.18647;85.74232;-33.19144;84.31571;-33.84441;86.37172;-33.84903;
9.238314;1;0;OtherAtSelf;47.8723;-70.3168;49.6495;-70.31316;43.49687;-71.82977;45.22668;-71.82682;
9.257173;0;1;SelfAtOther;83.63889;-33.18647;85.74232;-33.19143;84.31571;-33.84441;86.37172;-33.84903;
9.257173;1;0;OtherAtSelf;47.87228;-70.31679;49.64947;-70.31318;43.49682;-71.82977;45.22663;-71.82678;
9.271546;0;1;SelfAtOther;83.63889;-33.18647;85.74232;-33.19144;84.31571;-33.84441;86.37172;-33.84903;
9.271546;1;0;OtherAtSelf;47.87233;-70.31681;49.64952;-70.31318;43.49688;-71.82976;45.22668;-71.8268;
9.290146;0;1;SelfAtOther;83.63889;-33.18647;85.74232;-33.19143;84.31571;-33.84441;86.37172;-33.84903;
9.290146;1;0;OtherAtSelf;47.87228;-70.31679;49.64946;-70.31319;43.49681;-71.82976;45.22662;-71.82681;
9.305077;0;1;SelfAtOther;83.29804;-32.81937;85.40107;-32.8248;83.97197;-33.46216;86.02748;-33.46724;
9.305077;1;0;OtherAtSelf;47.90165;-70.32347;49.67694;-70.31948;43.52611;-71.83694;45.25399;-71.83363;
9.323979;0;1;SelfAtOther;82.58025;-32.08113;84.68247;-32.08745;83.24933;-32.69183;85.3038;-32.69774;
9.323979;1;0;OtherAtSelf;47.95916;-70.33576;49.72949;-70.33112;43.5835;-71.85022;45.30628;-71.84624;
9.338071;0;1;SelfAtOther;81.66049;-31.41063;83.76208;-31.41776;82.32437;-31.98914;84.37795;-31.99586;
9.338071;1;0;OtherAtSelf;47.3483;-70.01092;49.11338;-70.00574;43.22749;-71.72156;44.94479;-71.71707;
9.357764;0;1;SelfAtOther;80.28416;-30.49234;82.38493;-30.50062;80.94267;-31.02928;82.99513;-31.0371;
9.357764;1;0;OtherAtSelf;44.49831;-69.15699;46.25856;-69.15116;40.5561;-70.57891;42.26823;-70.57375;
9.371993;0;1;SelfAtOther;79.37126;-30.02915;81.47147;-30.03749;80.02766;-30.54049;82.07936;-30.54839;
9.371993;1;0;OtherAtSelf;41.06631;-67.79424;42.82256;-67.7886;37.205;-69.14931;38.91283;-69.14436;
9.390342;0;1;SelfAtOther;78.72623;-29.6977;80.82587;-29.70559;79.38185;-30.19075;81.4328;-30.19823;
9.390342;1;0;OtherAtSelf;36.49419;-65.71982;38.24717;-65.71484;33.18332;-66.9027;34.88745;-66.89834;
9.405231;0;1;SelfAtOther;78.4716;-29.78347;80.57112;-29.79042;79.12533;-30.27421;81.17608;-30.28078;
9.405231;1;0;OtherAtSelf;34.27502;-64.10436;36.02667;-64.10033;31.10194;-65.05379;32.80453;-65.05033;
9.424664;0;1;SelfAtOther;78.18407;-29.5618;80.28649;-29.56978;78.83811;-30.04372;80.89173;-30.05125;
9.424664;1;0;OtherAtSelf;31.97308;-62.97824;33.72365;-62.97422;28.66973;-63.86394;30.37103;-63.8607;
9.438864;0;1;SelfAtOther;77.84797;-29.50988;79.95027;-29.51718;78.501;-29.98717;80.55469;-29.99407;
9.438864;1;0;OtherAtSelf;31.44721;-62.50596;33.19774;-62.50247;28.50254;-63.4025;30.20396;-63.3997;
9.45759;0;1;SelfAtOther;77.37104;-29.33364;79.47325;-29.34147;78.02323;-29.8031;80.07685;-29.8105;
9.45759;1;0;OtherAtSelf;30.62359;-62.18621;32.37506;-62.18243;28.01788;-63.10335;29.72023;-63.10025;
9.471854;0;1;SelfAtOther;76.91457;-29.31986;79.01676;-29.32757;77.56502;-29.78571;79.61872;-29.793;
9.471854;1;0;OtherAtSelf;30.08145;-61.85666;31.83483;-61.8531;27.50932;-62.79387;29.21367;-62.79095;
9.490219;0;1;SelfAtOther;76.67521;-29.30682;78.77742;-29.31466;77.32532;-29.7706;79.37912;-29.77803;
9.490219;1;0;OtherAtSelf;29.35083;-61.71607;31.10594;-61.71249;26.62946;-62.71588;28.33563;-62.71297;
9.504594;0;1;SelfAtOther;76.29465;-29.31395;78.39706;-29.3218;76.94341;-29.77609;78.99771;-29.78353;
9.504594;1;0;OtherAtSelf;27.08839;-61.22405;28.84641;-61.22047;24.43698;-61.87433;26.14631;-61.87138;
9.524343;0;1;SelfAtOther;75.93062;-29.44032;78.0332;-29.44756;76.5769;-29.90426;78.63174;-29.91112;
9.524343;1;0;OtherAtSelf;25.6447;-60.96041;27.40639;-60.95733;22.73921;-61.65762;24.45261;-61.65514;
9.539005;0;1;SelfAtOther;75.51982;-29.69391;77.62286;-29.70098;76.16161;-30.16425;78.21736;-30.17097;
9.539005;1;0;OtherAtSelf;24.56882;-60.97997;26.33657;-60.97699;21.74251;-61.56046;23.46242;-61.55802;
9.555985;0;1;SelfAtOther;75.0945;-29.77421;77.2008;-29.78206;75.73375;-30.24629;77.79343;-30.25374;
9.555985;1;0;OtherAtSelf;22.719;-60.79022;24.49243;-60.78743;20.07625;-61.37383;21.80232;-61.37169;
9.571775;0;1;SelfAtOther;75.0868;-29.82126;77.19305;-29.82891;75.72691;-30.29497;77.78688;-30.30223;
9.571775;1;0;OtherAtSelf;20.36007;-60.87907;22.13658;-60.87638;17.6783;-61.34586;19.40775;-61.34375;
9.590847;0;1;SelfAtOther;74.8422;-29.96255;76.94849;-29.96958;75.48046;-30.43971;77.5412;-30.44641;
9.590847;1;0;OtherAtSelf;17.28455;-60.97281;19.06519;-60.9703;14.7761;-61.49341;16.51048;-61.49136;
9.603415;0;1;SelfAtOther;74.99802;-29.90161;77.10698;-29.9094;75.63943;-30.37814;77.70345;-30.38555;
9.603415;1;0;OtherAtSelf;15.25219;-60.79602;17.0336;-60.79348;12.44263;-61.18743;14.17823;-61.18544;
9.622409;0;1;SelfAtOther;75.03451;-29.92562;77.14302;-29.93256;75.67615;-30.40246;77.74007;-30.40905;
9.622409;1;0;OtherAtSelf;14.34444;-60.89722;16.12543;-60.89502;11.53202;-61.31585;13.26761;-61.31414;
9.642302;0;1;SelfAtOther;75.02478;-29.92545;77.13287;-29.93199;75.66644;-30.40229;77.73028;-30.40851;
9.642302;1;0;OtherAtSelf;14.29282;-60.71553;16.07383;-60.7133;11.49469;-61.13472;13.23076;-61.13295;
9.676316;0;1;SelfAtOther;75.04031;-29.92622;77.14513;-29.93139;75.68167;-30.40302;77.74219;-30.40795;
9.676316;1;0;OtherAtSelf;14.58747;-60.71216;16.36806;-60.71002;11.62834;-61.15251;13.3642;-61.15065;
9.690749;0;1;SelfAtOther;75.04249;-29.92602;77.14732;-29.93121;75.68385;-30.40285;77.74435;-30.4078;
9.690749;1;0;OtherAtSelf;14.59055;-60.71292;16.37113;-60.71074;11.63137;-61.15327;13.36721;-61.15139;
9.721539;0;1;SelfAtOther;75.04256;-29.92602;77.14738;-29.93122;75.68389;-30.40284;77.7444;-30.40779;
9.721539;1;0;OtherAtSelf;14.59055;-60.71292;16.37113;-60.71073;11.63138;-61.15329;13.36722;-61.15141;
9.724214;0;1;SelfAtOther;75.04254;-29.92601;77.14737;-29.93121;75.68384;-30.40281;77.74434;-30.40777;
9.724214;1;0;OtherAtSelf;14.59055;-60.71291;16.37113;-60.71072;11.63138;-61.15329;13.36721;-61.15141;
9.772658;0;1;SelfAtOther;75.04256;-29.92602;77.14738;-29.93121;75.68388;-30.40285;77.74439;-30.4078;
9.772658;1;0;OtherAtSelf;14.59055;-60.71292;16.37113;-60.71073;11.63137;-61.15329;13.36721;-61.15141;
9.816964;0;1;SelfAtOther;75.04256;-29.92601;77.14738;-29.93121;75.68389;-30.40284;77.7444;-30.40779;
9.816964;1;0;OtherAtSelf;14.59055;-60.71292;16.37113;-60.71074;11.63138;-61.15329;13.36721;-61.15141;
9.85009;0;1;SelfAtOther;75.04256;-29.92603;77.14738;-29.93122;75.68387;-30.40284;77.74437;-30.4078;
9.85009;1;0;OtherAtSelf;14.59056;-60.71294;16.37114;-60.71075;11.63138;-61.15329;13.36721;-61.15141;
9.888458;0;1;SelfAtOther;75.04256;-29.92603;77.14738;-29.93122;75.68389;-30.40284;77.7444;-30.4078;
9.888458;1;0;OtherAtSelf;14.59056;-60.71294;16.37114;-60.71076;11.63138;-61.15329;13.36721;-61.15141;
9.906495;0;1;SelfAtOther;75.04255;-29.92604;77.14737;-29.93123;75.68387;-30.40284;77.74437;-30.4078;
9.906495;1;0;OtherAtSelf;14.59056;-60.71294;16.37114;-60.71076;11.63138;-61.15329;13.36721;-61.15141;
9.922987;0;1;SelfAtOther;75.04256;-29.92603;77.14738;-29.93122;75.68388;-30.40285;77.7444;-30.4078;
9.922987;1;0;OtherAtSelf;14.59056;-60.71294;16.37114;-60.71076;11.63138;-61.15329;13.36721;-61.15141;
9.940326;0;1;SelfAtOther;75.04253;-29.92603;77.14735;-29.93122;75.68387;-30.40284;77.74436;-30.4078;
9.940326;1;0;OtherAtSelf;14.59056;-60.71294;16.37114;-60.71076;11.63138;-61.15329;13.36722;-61.15142;
9.95622;0;1;SelfAtOther;75.04259;-29.92602;77.1474;-29.93121;75.68391;-30.40283;77.74441;-30.40779;
9.95622;1;0;OtherAtSelf;14.59056;-60.71292;16.37115;-60.71076;11.63138;-61.15329;13.36722;-61.15141;
9.973142;0;1;SelfAtOther;75.04251;-29.92602;77.14734;-29.93121;75.68385;-30.40285;77.74435;-30.4078;
9.973142;1;0;OtherAtSelf;14.59056;-60.71294;16.37114;-60.71076;11.63138;-61.15329;13.36721;-61.15141;
9.989193;0;1;SelfAtOther;75.04254;-29.92602;77.14736;-29.93121;75.68386;-30.40282;77.74435;-30.40777;
9.989193;1;0;OtherAtSelf;14.59056;-60.71294;16.37114;-60.71076;11.63138;-61.15329;13.36721;-61.15142;
10.00705;0;1;SelfAtOther;75.04254;-29.92601;77.14736;-29.93122;75.68386;-30.40282;77.74437;-30.40777;
10.00705;1;0;OtherAtSelf;14.59056;-60.71294;16.37114;-60.71076;11.63138;-61.15329;13.36722;-61.15142;
10.02256;0;1;SelfAtOther;75.04253;-29.92602;77.14735;-29.93122;75.68385;-30.40284;77.74435;-30.4078;
10.02256;1;0;OtherAtSelf;14.59056;-60.71294;16.37114;-60.71076;11.63138;-61.15329;13.36721;-61.15142;
10.03983;0;1;SelfAtOther;75.04256;-29.92603;77.14738;-29.93122;75.68388;-30.40285;77.74439;-30.4078;
10.03983;1;0;OtherAtSelf;14.59056;-60.71294;16.37114;-60.71076;11.63138;-61.15329;13.36722;-61.15142;
10.05521;0;1;SelfAtOther;75.04253;-29.92602;77.14735;-29.93121;75.68387;-30.40286;77.74438;-30.40782;
10.05521;1;0;OtherAtSelf;14.59056;-60.71294;16.37114;-60.71076;11.63138;-61.15329;13.36722;-61.15142;
10.07213;0;1;SelfAtOther;74.94921;-29.96899;77.0541;-29.97417;75.58942;-30.44676;77.65004;-30.45171;
10.07213;1;0;OtherAtSelf;14.58636;-60.71224;16.36775;-60.71009;11.6273;-61.15262;13.36399;-61.15074;
10.08904;0;1;SelfAtOther;74.79156;-29.95852;76.89648;-29.96376;75.43089;-30.43556;77.4916;-30.44057;
10.08904;1;0;OtherAtSelf;14.58298;-60.71323;16.36551;-60.71105;11.62388;-61.1536;13.36177;-61.15173;
10.10526;0;1;SelfAtOther;73.979;-29.21166;76.08332;-29.21772;74.6235;-29.66338;76.68356;-29.66918;
10.10526;1;0;OtherAtSelf;14.1941;-60.70979;15.97599;-60.70709;11.39998;-61.14273;13.13719;-61.14037;
10.12191;0;1;SelfAtOther;71.84132;-27.06002;73.94399;-27.06822;72.50864;-27.44135;74.56673;-27.44924;
10.12191;1;0;OtherAtSelf;13.43238;-60.71688;15.20913;-60.7129;10.63608;-61.16658;12.36786;-61.16296;
10.13571;0;1;SelfAtOther;65.96019;-21.6153;68.05924;-21.62814;66.71215;-21.85036;68.76631;-21.8628;
10.13571;1;0;OtherAtSelf;11.34822;-58.86636;13.11708;-58.85938;8.777602;-59.19896;10.5012;-59.19231;
10.15263;0;1;SelfAtOther;57.08023;-11.06801;59.17361;-11.08768;58.06704;-11.1411;60.11473;-11.16033;
10.15263;1;0;OtherAtSelf;2.288873;-57.29074;4.043313;-57.28031;-7.732788;-57.04434;-6.022888;-57.03613;
10.16882;0;1;SelfAtOther;48.90382;-2.519394;50.98789;-2.515863;50.16014;-2.519981;52.19955;-2.51647;
10.16882;1;0;OtherAtSelf;0.08298406;-46.95333;1.780224;-46.95573;-7.469513;-46.82566;-5.817108;-46.82771;
10.18651;0;1;SelfAtOther;39.50476;5.927307;41.59143;5.921051;40.84856;5.924469;42.89256;5.918091;
10.18651;1;0;OtherAtSelf;-15.90213;-27.51533;-14.15833;-27.51235;-17.698;-27.07462;-15.99692;-27.0716;
10.20226;0;1;SelfAtOther;29.90449;19.0285;31.99714;19.01605;30.66668;19.08978;32.73066;19.07663;
10.20226;1;0;OtherAtSelf;-19.34189;-26.4068;-17.42853;-26.40452;-21.09763;-25.99408;-19.21271;-25.99167;
10.2187;0;1;SelfAtOther;39.52591;16.88654;41.61017;16.87106;40.31539;16.98642;42.37333;16.97052;
10.2187;1;0;OtherAtSelf;-22.76273;-12.25836;-20.83481;-12.25852;-21.33698;-12.26515;-19.435;-12.2638;
10.23571;0;1;SelfAtOther;36.26044;19.80896;38.32649;19.79355;37.08957;19.90997;39.13874;19.89365;
10.23571;1;0;OtherAtSelf;-21.78506;9.189819;-19.84506;9.189026;-20.22113;9.169128;-18.29758;9.170288;
10.25251;0;1;SelfAtOther;33.02529;20.11316;35.05674;20.10648;34.00386;20.19446;36.02332;20.18744;
10.25251;1;0;OtherAtSelf;-31.53925;18.45566;-29.59949;18.45346;-30.36725;18.43698;-28.43939;18.43533;
10.26894;0;1;SelfAtOther;31.45724;17.00812;33.44781;16.98846;32.92226;17.02716;34.90247;17.0079;
10.26894;1;0;OtherAtSelf;-36.0986;26.48575;-34.19321;26.48477;-35.01407;26.43207;-33.11856;26.43143;
10.28552;0;1;SelfAtOther;24.32433;18.10034;26.31478;18.07965;25.79602;18.11282;27.77776;18.09235;
10.28552;1;0;OtherAtSelf;-35.4704;17.50806;-33.54965;17.50671;-33.98093;17.36234;-32.06851;17.36145;
10.30244;0;1;SelfAtOther;22.96839;19.36188;24.90622;19.34158;24.44072;19.37604;26.37709;19.35602;
10.30244;1;0;OtherAtSelf;-33.4032;18.58575;-31.47583;18.58487;-31.81082;18.59821;-29.88452;18.59766;
10.31908;0;1;SelfAtOther;22.91705;18.56366;24.82968;18.54437;24.39338;18.57898;26.30773;18.56006;
10.31908;1;0;OtherAtSelf;-33.96194;18.25311;-32.02994;18.25272;-32.56528;18.26575;-30.6312;18.26559;
10.33604;0;1;SelfAtOther;21.02541;19.35211;22.91846;19.33276;22.50488;19.36661;24.40264;19.3476;
10.33604;1;0;OtherAtSelf;-33.90869;18.91467;-31.96811;18.91425;-32.50891;18.97174;-30.56323;18.97156;
10.35258;0;1;SelfAtOther;19.78535;19.76788;21.66489;19.74655;21.26857;19.78232;23.15509;19.76135;
10.35258;1;0;OtherAtSelf;-34.76459;19.00418;-32.8158;19.00378;-33.37985;19.06479;-31.42368;19.06467;
10.36935;0;1;SelfAtOther;18.06856;20.14008;19.92612;20.11734;19.55537;20.15387;21.42305;20.13153;
10.36935;1;0;OtherAtSelf;-37.38358;19.29187;-35.42615;19.29156;-35.85172;19.35745;-33.8837;19.35745;
10.38584;0;1;SelfAtOther;18.77029;20.40793;20.60205;20.38605;20.25701;20.42352;22.10134;20.40204;
10.38584;1;0;OtherAtSelf;-38.94855;19.82166;-36.98993;19.82147;-37.44354;19.88602;-35.47189;19.88614;
10.40262;0;1;SelfAtOther;18.23153;20.39392;20.06301;20.37198;19.72073;20.40909;21.5653;20.38754;
10.40262;1;0;OtherAtSelf;-37.95975;19.49817;-35.99756;19.49796;-36.4545;19.5639;-34.47876;19.56403;
10.41907;0;1;SelfAtOther;17.87633;20.98108;19.68795;20.96332;19.36469;20.99652;21.19138;20.97903;
10.41907;1;0;OtherAtSelf;-39.12662;19.73438;-37.16315;19.7341;-37.64145;19.79663;-35.66257;19.79666;
10.43631;0;1;SelfAtOther;17.16677;21.75974;18.9776;21.742;18.65563;21.77475;20.48206;21.75726;
10.43631;1;0;OtherAtSelf;-38.31006;19.37387;-36.34384;19.37329;-37.02429;19.3851;-35.04205;19.38486;
10.45267;0;1;SelfAtOther;17.26059;22.03323;19.06487;22.01291;18.75023;22.04868;20.57078;22.02863;
10.45267;1;0;OtherAtSelf;-38.534;19.67188;-36.56683;19.67117;-37.0571;19.73599;-35.07324;19.73566;
10.4703;0;1;SelfAtOther;16.51208;22.48178;18.3093;22.45871;18.00197;22.49677;19.8163;22.474;
10.4703;1;0;OtherAtSelf;-38.92163;19.8067;-36.95267;19.80591;-37.45258;19.87225;-35.46603;19.87189;
10.48659;0;1;SelfAtOther;16.72721;22.28009;18.52445;22.25702;18.21902;22.29541;20.03352;22.27264;
